# board_size=356,192
159,76
159,77
159,78
159,102
159,103
160,98
160,102
160,104
161,97
161,102
162,97
162,98
162,99
162,111
163,95
163,111
163,113
164,77
164,96
164,111
164,112
165,75
165,77
165,94
165,95
165,96
165,108
165,109
166,76
166,77
166,108
166,110
167,73
167,74
167,108
168,72
168,74
168,81
168,117
169,74
169,79
169,81
169,117
169,119
170,80
170,81
170,89
170,117
170,118
171,87
171,89
171,114
171,115
172,88
172,89
172,114
172,116
173,85
173,86
173,114
174,84
174,86
175,77
175,78
175,86
176,76
176,78
177,78
182,77
183,75
183,77
184,76
184,77
185,73
185,74
186,72
186,74
187,74
188,121
189,72
189,121
189,123
190,70
190,72
190,76
190,77
190,78
190,113
190,121
190,122
191,71
191,72
191,78
191,113
191,115
192,77
192,105
192,113
192,114
193,79
193,80
193,81
193,105
193,107
194,79
194,89
194,105
194,106
195,80
195,87
195,89
195,102
195,103
196,88
196,89
196,94
196,95
196,96
196,102
196,104
197,85
197,86
197,96
197,102
197,110
197,111
198,84
198,86
198,95
198,110
198,112
199,79
199,80
199,81
199,86
199,97
199,98
199,99
199,110
199,118
199,119
200,81
200,97
200,118
200,120
201,80
201,98
201,118
202,68
202,69
202,88
202,89
202,90
203,67
203,69
203,75
203,76
203,77
203,88
204,69
204,77
204,89
205,76
206,80
206,81
206,82
207,80
208,81
211,73
211,74
211,75
212,75
213,74
214,82
214,83
214,84
215,82
216,83
220,76
220,77
220,78
220,112
220,113
220,114
221,78
221,114
222,77
222,113
223,70
223,79
223,80
223,81
223,115
223,116
223,117
223,122
224,68
224,70
224,79
224,115
224,122
224,124
225,69
225,70
225,80
225,116
225,122
225,123
227,86
228,74
228,75
228,76
228,84
228,86
228,105
228,110
228,111
228,112
229,76
229,85
229,86
229,105
229,107
229,112
230,75
230,105
230,106
230,111
231,81
231,82
231,83
231,102
231,103
231,117
231,118
231,119
232,81
232,94
232,95
232,96
232,102
232,104
232,117
233,82
233,96
233,102
233,118
234,95
235,97
235,98
235,99
236,82
236,83
236,97
236,119
236,120
237,81
237,83
237,98
237,101
237,102
237,103
237,119
237,121
238,76
238,77
238,78
238,83
238,103
238,119
239,78
239,102
240,66
240,67
240,77
240,114
240,115
240,116
241,65
241,67
241,91
241,92
241,93
241,114
242,67
242,72
242,73
242,74
242,91
242,115
243,74
243,92
244,73
245,83
245,84
245,85
245,105
245,106
245,107
246,83
246,107
247,84
247,106
247,146
248,122
248,123
248,124
248,146
248,148
249,122
249,138
249,146
249,147
250,70
250,71
250,72
250,123
250,138
250,140
251,72
251,130
251,138
251,139
252,71
252,117
252,130
252,132
253,85
253,86
253,87
253,103
253,104
253,105
253,117
253,119
253,130
253,131
254,53
254,85
254,105
254,117
254,118
255,51
255,53
255,86
255,104
255,114
255,115
256,52
256,53
256,61
256,76
256,77
256,78
256,94
256,95
256,96
256,114
256,116
256,124
256,125
256,126
257,59
257,61
257,78
257,96
257,114
257,124
258,60
258,61
258,77
258,95
258,104
258,105
258,106
258,125
259,79
259,80
259,81
259,97
259,98
259,99
259,106
260,79
260,97
260,105
261,80
261,83
261,84
261,85
261,98
261,111
261,112
261,113
262,85
262,111
263,84
263,112
264,96
264,97
264,98
265,96
266,97
269,87
269,88
269,89
270,89
271,67
271,68
271,69
271,88
272,69
272,116
272,117
272,118
273,68
273,116
274,100
274,101
274,102
274,117
275,100
276,101
279,65
279,66
279,67
280,67
281,66
282,102
282,103
282,104
283,102
284,103
287,69
287,70
287,71
288,71
289,70
290,110
290,111
290,112
291,110
292,111
295,73
295,74
295,75
296,75
297,74
298,118
298,119
298,120
299,118
300,119
303,57
303,58
303,71
303,72
303,73
304,56
304,58
304,73
304,127
304,128
305,49
305,50
305,58
305,72
305,127
305,129
306,48
306,50
306,120
306,121
306,122
306,127
306,135
306,136
307,50
307,120
307,135
307,137
308,60
308,61
308,62
308,121
308,135
308,143
308,144
309,62
309,143
309,145
310,61
310,143
311,119
311,120
311,121
312,119
313,120
